	rowtime	anomalyScore
206	2018-11-01 21:35:00	0.6831397
207	2018-10-30 23:20:00	0.61949635
208	2018-10-29 06:25:00	0.6009545999999999
209	2018-10-16 23:55:00	1.4315573
210	2018-11-10 06:20:00	0.6899179
211	2018-10-31 09:00:00	0.6455022
212	2018-10-11 00:50:00	0.6886886999999999
213	2018-10-24 15:25:00	1.4433216999999998
214	2018-10-14 21:15:00	0.83796716
215	2018-10-18 05:00:00	1.0430669
216	2018-10-20 15:50:00	0.9438721999999999
217	2018-10-25 15:00:00	0.6449469
218	2018-10-30 19:20:00	0.6235388000000001
219	2018-11-05 19:45:00	0.65007716
220	2018-11-08 15:45:00	0.6369053000000001
221	2018-10-31 22:55:00	0.7999125
222	2018-10-18 23:55:00	0.8134319999999999
223	2018-11-07 17:00:00	0.83294463
224	2018-10-15 15:40:00	0.8592995000000001
225	2018-11-04 06:10:00	0.7372555000000001
226	2018-11-04 12:20:00	1.0300968000000001
227	2018-10-24 23:05:00	0.950205
228	2018-10-28 14:25:00	0.72586155
229	2018-10-18 08:40:00	0.7716662
230	2018-10-16 04:05:00	1.4132171999999998
231	2018-11-02 00:50:00	0.8742379000000001
232	2018-11-03 02:20:00	0.60698766
233	2018-10-18 06:55:00	0.6664922
234	2018-10-28 14:00:00	1.6556901000000002
235	2018-10-23 21:05:00	0.63655144
236	2018-10-27 04:15:00	0.6125066
237	2018-10-24 02:40:00	0.68678355
238	2018-10-11 22:40:00	0.6558556
239	2018-10-26 12:00:00	1.2485231
240	2018-10-20 15:25:00	0.6255949000000001
241	2018-10-24 00:30:00	0.61513895
242	2018-10-19 06:35:00	0.824592
243	2018-11-04 19:25:00	0.7159151999999999
244	2018-10-11 16:10:00	0.82104784
245	2018-10-23 09:10:00	0.75128955
246	2018-11-09 22:05:00	1.1731731
247	2018-11-05 08:10:00	0.6502995
248	2018-10-29 21:05:00	0.85013694
249	2018-10-14 01:00:00	0.7014439
250	2018-10-17 00:30:00	0.66942394
251	2018-11-04 19:00:00	1.2984576
252	2018-10-30 09:20:00	1.0905812
253	2018-10-26 16:10:00	0.638728
254	2018-11-06 06:40:00	0.798184
255	2018-11-03 00:05:00	1.3181664
256	2018-10-25 13:00:00	0.6699548000000001
257	2018-11-09 17:50:00	0.84819263
258	2018-10-21 07:00:00	0.8539945999999999
259	2018-10-27 03:55:00	0.8702271999999999
260	2018-10-24 12:25:00	0.6690598000000001
261	2018-10-12 18:45:00	1.242508
262	2018-10-20 13:10:00	0.79317236
263	2018-10-18 01:30:00	0.6568429
264	2018-11-03 02:05:00	0.6650642
265	2018-10-11 03:10:00	0.7257087
266	2018-10-13 11:55:00	0.6193976999999999
267	2018-10-27 19:50:00	0.7439868000000001
268	2018-10-22 08:15:00	0.6684128
269	2018-10-16 17:40:00	0.928407
270	2018-11-07 00:10:00	0.94696957
271	2018-10-20 21:45:00	0.7253416
272	2018-11-08 20:25:00	0.66435885
273	2018-10-21 10:30:00	0.78312284
274	2018-10-29 08:55:00	0.9774729999999999
